,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,New York,Rhode Island,Georgia,New Hampshire,North Carolina,New Jersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,South Carolina,District of Columbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,South Dakota,Arkansas,Delaware,Mississippi,New Mexico,North Dakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,Puerto Rico,Virgin Islands,Guam,West Virginia,Northern Mariana Islands,American Samoa
2021-01-06,265790.0,1001955.0,2548830.0,578623.0,404053.0,535999.0,1887800.0,173625.0,292720.0,120243.0,1409898.0,1064554.0,95463.0,690137.0,48838.0,584694.0,557271.0,350560.0,293079.0,237775.0,610347.0,22325.0,542235.0,289992.0,427655.0,311573.0,689162.0,333235.0,30482.0,239988.0,435687.0,8158.0,377300.0,199454.0,290776.0,333524.0,742817.0,548875.0,101684.0,242593.0,61729.0,228235.0,149984.0,93839.0,45890.0,48636.0,27090.0,384184.0,146322.0,84155.0,113227.0,2042.0,8347.0,94678.0,124.0,0.0
2021-01-07,269033.0,1010808.0,2589250.0,588383.0,411601.0,540508.0,1910426.0,174590.0,297317.0,121087.0,1429714.0,1082142.0,96591.0,699806.0,49261.0,595308.0,564750.0,354998.0,296049.0,241144.0,620557.0,22611.0,549514.0,294951.0,429638.0,315354.0,699018.0,338112.0,30750.0,240540.0,440563.0,8403.0,382679.0,202758.0,293189.0,338054.0,753068.0,553222.0,102132.0,245916.0,62949.0,231490.0,151819.0,94163.0,46168.0,48961.0,27625.0,389230.0,147500.0,84848.0,113513.0,2042.0,8355.0,96002.0,125.0,0.0
2021-01-08,273142.0,1020011.0,2640221.0,602146.0,419721.0,544618.0,1934504.0,175655.0,301110.0,122847.0,1449244.0,1101702.0,97614.0,712785.0,50152.0,605187.0,571771.0,357465.0,299781.0,244103.0,627776.0,22894.0,555613.0,299476.0,432012.0,320586.0,709235.0,344176.0,31107.0,245415.0,445310.0,8619.0,387917.0,205994.0,294762.0,341431.0,762603.0,557079.0,102580.0,248860.0,63503.0,233665.0,153456.0,94446.0,46647.0,49366.0,28407.0,394287.0,148578.0,85668.0,115682.0,2042.0,8368.0,97898.0,125.0,0.0
2021-01-09,275832.0,1026639.0,2687450.0,611900.0,427135.0,548134.0,1952047.0,176645.0,303723.0,124476.0,1464689.0,1119541.0,97614.0,724317.0,50871.0,614715.0,579182.0,360857.0,303535.0,246659.0,634222.0,23122.0,561579.0,303769.0,434481.0,324875.0,718642.0,350084.0,31457.0,245521.0,448586.0,8790.0,393715.0,205994.0,296171.0,341431.0,770977.0,559830.0,102901.0,251746.0,64475.0,236868.0,154954.0,94566.0,46719.0,49681.0,29019.0,399150.0,149316.0,86116.0,116245.0,2042.0,8373.0,99778.0,125.0,0.0
2021-01-10,276333.0,1031288.0,2729858.0,618546.0,432791.0,550260.0,1966081.0,177001.0,305999.0,125683.0,1477002.0,1135849.0,97614.0,732121.0,51600.0,623503.0,584828.0,363019.0,306853.0,248758.0,641123.0,23300.0,566670.0,306823.0,436640.0,331362.0,725506.0,354525.0,31791.0,245529.0,450886.0,8967.0,398856.0,205994.0,296682.0,346829.0,777065.0,559886.0,103318.0,255076.0,65273.0,239082.0,156157.0,94724.0,46832.0,49935.0,29298.0,401900.0,149742.0,86324.0,116734.0,2042.0,8381.0,101212.0,125.0,0.0
2021-01-11,281071.0,1036450.0,2770482.0,627771.0,437042.0,551942.0,1989821.0,177655.0,307502.0,126607.0,1488578.0,1150028.0,100607.0,740078.0,52307.0,631345.0,590165.0,364815.0,309874.0,250471.0,645378.0,23462.0,570355.0,309414.0,437620.0,335247.0,731967.0,357654.0,31993.0,250421.0,459493.0,9078.0,403386.0,213358.0,297774.0,348234.0,784957.0,565231.0,103499.0,256344.0,65827.0,240309.0,157087.0,94838.0,47395.0,50111.0,29611.0,404000.0,150557.0,86757.0,117083.0,2042.0,8392.0,102282.0,125.0,0.0
2021-01-12,283363.0,1043041.0,2816366.0,638739.0,442529.0,555249.0,2017036.0,178690.0,309629.0,127791.0,1503474.0,1164819.0,101393.0,749417.0,53148.0,636681.0,594751.0,366385.0,312534.0,253100.0,649227.0,23570.0,573505.0,312316.0,438935.0,337457.0,739212.0,359357.0,32423.0,250646.0,462085.0,9247.0,407947.0,217047.0,299254.0,352939.0,792938.0,567901.0,103743.0,259553.0,66446.0,241957.0,157974.0,94976.0,48072.0,50243.0,30326.0,407848.0,151474.0,87179.0,118042.0,2166.0,8398.0,103203.0,128.0,0.0
2021-01-13,285690.0,1048784.0,2858041.0,643683.0,448447.0,558020.0,2040144.0,180160.0,314817.0,129109.0,1517464.0,1179523.0,102485.0,757993.0,54125.0,642003.0,602629.0,368775.0,315055.0,254043.0,653568.0,23663.0,577153.0,316673.0,440422.0,341364.0,747245.0,365378.0,32600.0,255200.0,464620.0,9368.0,412545.0,220576.0,301161.0,355835.0,799639.0,571014.0,104195.0,262020.0,67173.0,243899.0,159119.0,95142.0,48289.0,50526.0,31150.0,410995.0,152560.0,87759.0,118254.0,2166.0,8413.0,104392.0,128.0,0.0
2021-01-14,288127.0,1055550.0,2898756.0,653546.0,454402.0,561160.0,2070044.0,181091.0,317559.0,130246.0,1531184.0,1193710.0,103386.0,766917.0,54778.0,650815.0,609721.0,371362.0,318002.0,256463.0,658431.0,23827.0,581534.0,320466.0,442003.0,344506.0,754441.0,371180.0,32820.0,255393.0,467633.0,9573.0,417839.0,221544.0,302559.0,361148.0,807293.0,574675.0,104512.0,264511.0,68065.0,245847.0,160543.0,95385.0,48701.0,50861.0,31958.0,414583.0,153506.0,88190.0,118431.0,2166.0,8426.0,105219.0,128.0,0.0
2021-01-15,290288.0,1062121.0,2937860.0,662597.0,459927.0,563866.0,2094606.0,181895.0,320175.0,131296.0,1548059.0,1213179.0,104443.0,776485.0,55500.0,659707.0,616086.0,373647.0,320923.0,258438.0,663486.0,24032.0,586206.0,324505.0,443630.0,348044.0,760552.0,375967.0,33140.0,259196.0,470284.0,9734.0,422634.0,223422.0,303927.0,364853.0,814442.0,577657.0,104937.0,267635.0,68727.0,248189.0,161805.0,95621.0,48909.0,51163.0,32781.0,417528.0,154785.0,88725.0,119569.0,2166.0,8443.0,106649.0,128.0,0.0
2021-01-16,290896.0,1067230.0,2975419.0,670234.0,465726.0,566275.0,2112925.0,181895.0,322252.0,132412.0,1560178.0,1229124.0,104443.0,785048.0,55945.0,668165.0,622085.0,375463.0,324203.0,260222.0,668142.0,24188.0,590093.0,327538.0,445115.0,351665.0,767074.0,382422.0,33537.0,259226.0,472057.0,9915.0,429391.0,223422.0,304748.0,364853.0,821507.0,579669.0,105278.0,270178.0,69372.0,250869.0,162893.0,95736.0,49068.0,51347.0,33219.0,420681.0,155357.0,89056.0,120138.0,2166.0,8450.0,108124.0,128.0,0.0
2021-01-17,293296.0,1071307.0,3006966.0,673882.0,470140.0,568166.0,2125391.0,182914.0,323837.0,133205.0,1571271.0,1242818.0,104443.0,791322.0,56864.0,674771.0,627221.0,376921.0,326648.0,261847.0,672292.0,24309.0,593262.0,329816.0,446448.0,354979.0,772747.0,388184.0,33851.0,259226.0,473268.0,10057.0,439305.0,223422.0,305151.0,368980.0,826754.0,579767.0,105544.0,271154.0,70294.0,252475.0,163637.0,95886.0,49363.0,51630.0,33559.0,422598.0,155617.0,89393.0,120996.0,2260.0,8453.0,108821.0,128.0,0.0
2021-01-18,293739.0,1074719.0,3032359.0,679282.0,473441.0,569335.0,2136595.0,183228.0,324919.0,133851.0,1579273.0,1256228.0,104443.0,796307.0,57864.0,674508.0,631074.0,378311.0,328417.0,262867.0,674915.0,24424.0,595760.0,331982.0,447417.0,356816.0,776490.0,391464.0,34033.0,262519.0,474403.0,10220.0,446550.0,230125.0,306082.0,369951.0,831066.0,583202.0,105659.0,272263.0,70910.0,253932.0,164263.0,95956.0,49708.0,51785.0,33876.0,424028.0,155641.0,89584.0,121554.0,2260.0,8454.0,109809.0,128.0,0.0
2021-01-19,296519.0,1079307.0,3071465.0,686028.0,476526.0,571268.0,2158462.0,183687.0,326221.0,134468.0,1589089.0,1268949.0,107066.0,804508.0,58709.0,683971.0,635701.0,379999.0,330390.0,264223.0,677425.0,24483.0,598494.0,334347.0,448336.0,358374.0,783355.0,394318.0,34259.0,262727.0,477420.0,10321.0,451076.0,232219.0,307302.0,372089.0,836055.0,585548.0,105786.0,273594.0,71311.0,255125.0,164954.0,96093.0,49922.0,51914.0,34262.0,426543.0,157069.0,89952.0,121988.0,2283.0,8484.0,110820.0,129.0,0.0
2021-01-20,298487.0,1084134.0,3090794.0,693706.0,481040.0,573119.0,2186469.0,185656.0,328380.0,135143.0,1601003.0,1280068.0,107876.0,812454.0,59437.0,691760.0,641140.0,381414.0,332558.0,265228.0,681451.0,24551.0,601380.0,337788.0,449560.0,360360.0,789029.0,399843.0,34403.0,266251.0,479480.0,10471.0,455591.0,234134.0,308787.0,374582.0,842433.0,587963.0,106063.0,276114.0,71775.0,256827.0,165835.0,96244.0,50124.0,52081.0,34963.0,429655.0,157745.0,90349.0,122128.0,2305.0,8484.0,111677.0,129.0,0.0
2021-01-21,300420.0,1089010.0,3116369.0,703249.0,486180.0,575688.0,2207935.0,186472.0,330469.0,135973.0,1613876.0,1293976.0,108786.0,820513.0,60294.0,697660.0,646188.0,382918.0,334725.0,266643.0,685037.0,24663.0,605004.0,341343.0,450830.0,363046.0,794632.0,404492.0,34612.0,266562.0,481962.0,10580.0,459604.0,235796.0,310440.0,378318.0,849704.0,590546.0,106400.0,279220.0,72523.0,259117.0,166823.0,96392.0,50424.0,52282.0,35638.0,432536.0,158400.0,90742.0,122343.0,2305.0,8497.0,112617.0,129.0,0.0
2021-01-22,302546.0,1095917.0,3141404.0,710273.0,491452.0,577991.0,2226203.0,187496.0,333118.0,136839.0,1627595.0,1309660.0,109735.0,829023.0,60951.0,706948.0,650388.0,385153.0,337129.0,268344.0,688782.0,24823.0,608498.0,344565.0,452336.0,365992.0,799948.0,409188.0,34905.0,269611.0,484370.0,10759.0,463751.0,237815.0,311695.0,380255.0,853982.0,593068.0,106716.0,281382.0,73233.0,261167.0,167731.0,96592.0,50583.0,52572.0,36274.0,436087.0,159000.0,91145.0,122897.0,2321.0,8516.0,113615.0,129.0,0.0
2021-01-23,304107.0,1101037.0,3164386.0,717593.0,496093.0,580003.0,2240136.0,187974.0,334889.0,137600.0,1639906.0,1323569.0,109735.0,838057.0,61576.0,713300.0,657536.0,386432.0,339482.0,269928.0,692048.0,24950.0,611600.0,348040.0,453876.0,370149.0,805272.0,413789.0,35077.0,269611.0,485926.0,10908.0,468655.0,237815.0,312625.0,380255.0,859841.0,594666.0,106963.0,282995.0,73915.0,263023.0,168579.0,96745.0,50583.0,52820.0,36598.0,439442.0,159406.0,91448.0,123688.0,2341.0,8516.0,114752.0,129.0,0.0
2021-01-24,304523.0,1104206.0,3186036.0,722574.0,500037.0,581377.0,2247849.0,188241.0,336405.0,138168.0,1649441.0,1335952.0,109735.0,842798.0,62337.0,718955.0,662808.0,387960.0,341666.0,271029.0,694381.0,25093.0,614120.0,349194.0,455057.0,373090.0,808951.0,418325.0,35301.0,269611.0,487640.0,11033.0,472447.0,237815.0,313140.0,383862.0,864322.0,594700.0,107148.0,284066.0,74575.0,264219.0,169205.0,96842.0,50898.0,52982.0,36598.0,441170.0,159581.0,91662.0,124643.0,2341.0,8516.0,115307.0,129.0,0.0
2021-01-25,306489.0,1107388.0,3212939.0,728231.0,503688.0,582477.0,2268260.0,188850.0,337269.0,138587.0,1658161.0,1347924.0,111754.0,847036.0,62768.0,724154.0,666951.0,389227.0,343353.0,272006.0,695935.0,25209.0,616310.0,351462.0,455851.0,374853.0,813665.0,421417.0,35505.0,272220.0,489865.0,11165.0,478619.0,243632.0,313907.0,385942.0,868656.0,597781.0,107180.0,284702.0,75191.0,265146.0,169696.0,96899.0,51062.0,53061.0,37046.0,443009.0,160182.0,91905.0,125211.0,2350.0,8523.0,115839.0,129.0,0.0
2021-01-26,307880.0,1111028.0,3234571.0,734613.0,506183.0,584041.0,2288854.0,189151.0,338675.0,139355.0,1667755.0,1358964.0,112396.0,855488.0,63172.0,728645.0,671727.0,390662.0,344839.0,272942.0,699570.0,25272.0,618037.0,354191.0,456558.0,376424.0,818330.0,423667.0,35700.0,272303.0,491544.0,11285.0,483326.0,244899.0,315002.0,388562.0,872918.0,600175.0,107380.0,287187.0,75490.0,266598.0,170296.0,97031.0,51152.0,53143.0,37708.0,445909.0,160727.0,92249.0,125684.0,2373.0,8535.0,116978.0,131.0,0.0
2021-01-27,309604.0,1114798.0,3253201.0,740599.0,509503.0,585600.0,2308600.0,189847.0,340684.0,140063.0,1676163.0,1369329.0,113009.0,861830.0,63563.0,733543.0,676537.0,392448.0,346734.0,274039.0,701997.0,25366.0,620275.0,356837.0,457385.0,379110.0,824216.0,427231.0,35865.0,275468.0,493392.0,11379.0,488553.0,247339.0,316114.0,392416.0,878284.0,602207.0,107608.0,288964.0,75832.0,268672.0,171047.0,97185.0,51368.0,53322.0,38170.0,449086.0,161369.0,92619.0,125859.0,2373.0,8537.0,117775.0,131.0,0.0
2021-01-28,312042.0,1119004.0,3272829.0,745976.0,514134.0,587580.0,2328099.0,190585.0,342445.0,140783.0,1687586.0,1383112.0,113754.0,869165.0,64258.0,740303.0,681283.0,394668.0,348925.0,275125.0,704464.0,25460.0,623094.0,359978.0,458701.0,381430.0,830295.0,431169.0,36132.0,275585.0,495619.0,11523.0,493674.0,248765.0,317124.0,394909.0,883716.0,604458.0,107795.0,290856.0,76495.0,270476.0,171719.0,97330.0,51430.0,53524.0,38454.0,452734.0,161863.0,93018.0,126156.0,2384.0,8541.0,118562.0,131.0,0.0
2021-01-29,314033.0,1123152.0,3292572.0,750787.0,517252.0,589384.0,2346818.0,190709.0,343962.0,141729.0,1698562.0,1396063.0,114438.0,875514.0,64838.0,747322.0,687269.0,395772.0,350805.0,276507.0,708721.0,25599.0,625730.0,362123.0,459815.0,384217.0,839888.0,435633.0,36414.0,277623.0,497838.0,11658.0,497912.0,250023.0,317689.0,397276.0,888591.0,606480.0,107955.0,292563.0,76935.0,272662.0,172798.0,97483.0,51690.0,53705.0,38813.0,455582.0,162482.0,93322.0,126583.0,2398.0,8548.0,119467.0,131.0,0.0
2021-01-30,315448.0,1126448.0,3310100.0,756027.0,521360.0,590997.0,2360584.0,191569.0,345430.0,142417.0,1713581.0,1408955.0,114438.0,881740.0,65362.0,747948.0,692543.0,396120.0,352902.0,277547.0,710748.0,25708.0,628069.0,365016.0,460887.0,386590.0,844519.0,439785.0,36662.0,277623.0,498808.0,11831.0,502221.0,250023.0,319110.0,397276.0,892781.0,607833.0,108070.0,294387.0,77551.0,274190.0,173539.0,97587.0,51704.0,53851.0,39168.0,455582.0,162762.0,93793.0,127021.0,2398.0,8555.0,120340.0,131.0,0.0
2021-01-31,315769.0,1128505.0,3324064.0,758576.0,524025.0,592140.0,2372960.0,191763.0,346624.0,142417.0,1721369.0,1420164.0,114438.0,885249.0,65695.0,758158.0,696831.0,397138.0,354649.0,278447.0,713290.0,25786.0,629793.0,366857.0,461875.0,389472.0,848244.0,443386.0,36872.0,277633.0,499530.0,11965.0,504779.0,250023.0,319408.0,400626.0,895792.0,607901.0,108250.0,295268.0,78071.0,275001.0,174064.0,97655.0,51912.0,53985.0,39324.0,459639.0,162762.0,93961.0,127239.0,2398.0,8556.0,121001.0,131.0,0.0
2021-02-01,317703.0,1131212.0,3341656.0,762458.0,526423.0,592921.0,2412150.0,192112.0,347210.0,143373.0,1727099.0,1429096.0,115956.0,888462.0,66058.0,763358.0,700346.0,399384.0,355812.0,279228.0,715439.0,25870.0,631502.0,368623.0,462596.0,390868.0,851911.0,445916.0,37008.0,279587.0,501226.0,12083.0,507640.0,253954.0,320187.0,401591.0,899079.0,610524.0,108315.0,296494.0,78495.0,275706.0,174550.0,97708.0,52057.0,54091.0,39543.0,460860.0,163291.0,94146.0,127853.0,2421.0,8577.0,121425.0,131.0,0.0
2021-02-02,318967.0,1133691.0,3354544.0,766445.0,528662.0,594217.0,2430370.0,192553.0,348409.0,143978.0,1737632.0,1437045.0,116191.0,893441.0,66384.0,766378.0,703496.0,400383.0,356717.0,280025.0,717472.0,25932.0,633043.0,370943.0,463200.0,392164.0,856214.0,447904.0,37138.0,279734.0,502819.0,12196.0,510380.0,256522.0,321274.0,404194.0,902736.0,611976.0,108431.0,298004.0,78696.0,276531.0,174982.0,97823.0,52128.0,54223.0,39960.0,462938.0,163781.0,94460.0,128141.0,2426.0,8579.0,121935.0,133.0,0.0
2021-02-03,320502.0,1137037.0,3367104.0,769297.0,531117.0,595756.0,2448334.0,193128.0,350000.0,144605.0,1744611.0,1444199.0,116704.0,898639.0,66721.0,777071.0,705807.0,401751.0,357660.0,280835.0,719332.0,26000.0,634470.0,372774.0,463834.0,394283.0,859345.0,450794.0,37199.0,281866.0,504315.0,12329.0,513339.0,257004.0,322308.0,406235.0,906727.0,613637.0,108639.0,300430.0,78982.0,277322.0,175652.0,97961.0,52288.0,54447.0,40233.0,465056.0,164257.0,94890.0,128277.0,2430.0,8587.0,122470.0,133.0,0.0
2021-02-04,321940.0,1140341.0,3381785.0,773636.0,533921.0,597475.0,2461907.0,193612.0,351273.0,145322.0,1752322.0,1451169.0,117291.0,904450.0,67117.0,783575.0,709096.0,403412.0,359214.0,281780.0,722288.0,26101.0,636830.0,375851.0,465244.0,397065.0,862763.0,453878.0,37365.0,281951.0,505891.0,12503.0,516398.0,257941.0,323216.0,408995.0,910847.0,616705.0,108813.0,302899.0,79225.0,278532.0,176211.0,98059.0,52468.0,54631.0,40534.0,467823.0,164696.0,95191.0,128599.0,2440.0,8591.0,123044.0,133.0,0.0
2021-02-05,323334.0,1143961.0,3395797.0,777038.0,537208.0,598902.0,2476282.0,194089.0,352489.0,146137.0,1763865.0,1459066.0,117891.0,909170.0,67595.0,788516.0,713324.0,405200.0,360762.0,282700.0,724749.0,26221.0,638314.0,378276.0,466292.0,399727.0,867502.0,459974.0,37634.0,284554.0,507708.0,12612.0,521467.0,259372.0,323797.0,409861.0,914530.0,618398.0,108944.0,304723.0,79546.0,279742.0,176793.0,98120.0,52576.0,54880.0,40799.0,469319.0,165058.0,95539.0,128679.0,2449.0,8605.0,123641.0,133.0,0.0
2021-02-06,323748.0,1146952.0,3407369.0,780200.0,540827.0,600016.0,2484782.0,194422.0,353700.0,146741.0,1771351.0,1470558.0,117891.0,913596.0,68061.0,792618.0,717834.0,406577.0,362263.0,283459.0,727428.0,26325.0,641133.0,380166.0,467285.0,401780.0,871435.0,462981.0,37877.0,284554.0,508465.0,12766.0,526176.0,259372.0,324306.0,409861.0,918079.0,619463.0,109132.0,306064.0,79832.0,280778.0,177214.0,98131.0,52618.0,54880.0,41064.0,471311.0,165259.0,95753.0,128970.0,2449.0,8612.0,124190.0,133.0,0.0
2021-02-07,323947.0,1148947.0,3417563.0,780872.0,543934.0,600782.0,2492317.0,194707.0,354608.0,147122.0,1777975.0,1480481.0,117891.0,917063.0,68379.0,796986.0,722166.0,407701.0,363829.0,284137.0,729389.0,26398.0,642865.0,381271.0,468186.0,403954.0,875557.0,466373.0,38035.0,284560.0,508990.0,12900.0,529125.0,259372.0,324590.0,411812.0,920217.0,619515.0,109229.0,306736.0,80594.0,281678.0,177556.0,98180.0,52627.0,54880.0,41218.0,472423.0,165259.0,95813.0,129454.0,2466.0,8618.0,124708.0,133.0,0.0
2021-02-08,326625.0,1150869.0,3431179.0,783229.0,545303.0,601391.0,2503200.0,194957.0,355122.0,147419.0,1783712.0,1489453.0,119104.0,919778.0,68499.0,799879.0,724727.0,408793.0,364732.0,284679.0,731454.0,26428.0,643898.0,382743.0,468750.0,404994.0,878679.0,468403.0,38136.0,286026.0,510376.0,13046.0,530825.0,263739.0,325219.0,412989.0,922143.0,621737.0,109283.0,307373.0,80931.0,282313.0,177867.0,98210.0,52784.0,55374.0,41419.0,473348.0,165826.0,95993.0,129776.0,2466.0,8633.0,125106.0,133.0,0.0
2021-02-09,327397.0,1152942.0,3441692.0,788540.0,546896.0,602256.0,2516432.0,195327.0,356040.0,147932.0,1790735.0,1497732.0,119434.0,923544.0,68918.0,803935.0,728304.0,409652.0,365708.0,285178.0,732979.0,26456.0,645034.0,384958.0,469322.0,406064.0,883005.0,470311.0,38281.0,286066.0,511167.0,13105.0,534116.0,264608.0,326150.0,414354.0,925350.0,622586.0,109405.0,308848.0,81210.0,282969.0,178280.0,98205.0,52830.0,55500.0,41630.0,474666.0,166241.0,96371.0,130017.0,2485.0,8642.0,125522.0,133.0,0.0
2021-02-10,328246.0,1155802.0,3450284.0,790271.0,548946.0,603257.0,2529516.0,195828.0,357339.0,148475.0,1798272.0,1504316.0,119893.0,926947.0,69247.0,807554.0,732674.0,410384.0,366845.0,285869.0,735597.0,26507.0,646476.0,387043.0,469973.0,407724.0,886115.0,473140.0,38348.0,287914.0,512440.0,13122.0,537319.0,265496.0,327061.0,414687.0,928631.0,623920.0,109580.0,309940.0,81461.0,283753.0,178790.0,98244.0,52874.0,55701.0,41883.0,476067.0,166656.0,96678.0,130109.0,2485.0,8652.0,125951.0,133.0,0.0
2021-02-11,329170.0,1158595.0,3460901.0,792695.0,551396.0,604683.0,2541392.0,196172.0,358581.0,149082.0,1806797.0,1514327.0,120381.0,931043.0,69612.0,812155.0,736330.0,411997.0,368044.0,286514.0,737833.0,26591.0,648183.0,388867.0,470871.0,409401.0,890100.0,476287.0,38533.0,288003.0,513568.0,13249.0,541018.0,266499.0,327432.0,417415.0,931437.0,625389.0,109859.0,311043.0,81875.0,284664.0,179323.0,98383.0,52979.0,55850.0,42058.0,477570.0,167026.0,96938.0,130251.0,2505.0,8655.0,126420.0,133.0,0.0
2021-02-12,330427.0,1161206.0,3470426.0,794224.0,553812.0,605785.0,2553677.0,196616.0,359641.0,149576.0,1814414.0,1523042.0,120821.0,934874.0,70072.0,816212.0,740062.0,414171.0,369156.0,287091.0,739996.0,26672.0,649610.0,390634.0,471919.0,410818.0,893359.0,480157.0,38670.0,289210.0,514627.0,13415.0,544209.0,267337.0,328565.0,418585.0,934742.0,626793.0,110068.0,311608.0,82263.0,285648.0,179724.0,98496.0,53086.0,56008.0,42259.0,478667.0,167350.0,97159.0,130539.0,2525.0,8658.0,126887.0,134.0,0.0
2021-02-13,331033.0,1163232.0,3479586.0,796094.0,555895.0,606651.0,2561684.0,197449.0,360642.0,150034.0,1821929.0,1531797.0,120821.0,938577.0,70505.0,819751.0,743819.0,415261.0,370316.0,287874.0,741816.0,26729.0,650842.0,391449.0,472859.0,412276.0,897038.0,483140.0,38796.0,289210.0,515162.0,13561.0,547424.0,267337.0,329039.0,418585.0,937541.0,628145.0,110205.0,312562.0,82672.0,286343.0,180289.0,98581.0,53086.0,56008.0,42419.0,479856.0,167566.0,97338.0,130928.0,2525.0,8661.0,127282.0,134.0,0.0
2021-02-14,331164.0,1164743.0,3485533.0,797537.0,557777.0,607213.0,2566191.0,197658.0,361353.0,150281.0,1827365.0,1540127.0,120821.0,940451.0,70785.0,822542.0,745987.0,415857.0,371163.0,288483.0,743266.0,26772.0,652060.0,392990.0,473635.0,413542.0,899474.0,487293.0,38918.0,289225.0,515507.0,13677.0,549999.0,267337.0,329258.0,419891.0,939350.0,628199.0,110315.0,313028.0,83003.0,287436.0,180571.0,98627.0,53136.0,56008.0,42529.0,480931.0,167566.0,97425.0,131224.0,2525.0,8664.0,127588.0,134.0,0.0
2021-02-15,331305.0,1166098.0,3490542.0,798845.0,559350.0,607639.0,2569113.0,197761.0,361815.0,150464.0,1830980.0,1546665.0,121787.0,942484.0,71017.0,825692.0,747432.0,416905.0,371885.0,288764.0,745150.0,26803.0,652836.0,393775.0,474237.0,414272.0,901245.0,489018.0,39001.0,290510.0,515870.0,13862.0,551538.0,270242.0,329726.0,420394.0,941265.0,629490.0,110376.0,313348.0,83239.0,287980.0,180761.0,98673.0,53136.0,56008.0,42677.0,481605.0,167566.0,97575.0,131452.0,2542.0,8668.0,127889.0,134.0,0.0
2021-02-16,333185.0,1167889.0,3499336.0,799944.0,560576.0,608420.0,2572743.0,197904.0,362406.0,150875.0,1837277.0,1553374.0,122072.0,945339.0,71215.0,827985.0,751065.0,417688.0,372403.0,289094.0,746183.0,26819.0,653713.0,394829.0,474689.0,414780.0,904203.0,490453.0,39131.0,290556.0,516710.0,13917.0,553308.0,270822.0,330318.0,420394.0,943291.0,630605.0,110593.0,313525.0,83369.0,288714.0,181061.0,98811.0,53351.0,56504.0,42768.0,482488.0,168097.0,97759.0,131932.0,2542.0,8670.0,128117.0,134.0,0.0
2021-02-17,334284.0,1169747.0,3505610.0,801741.0,561936.0,609192.0,2577230.0,198215.0,363306.0,151257.0,1844619.0,1559299.0,122440.0,948719.0,71965.0,830932.0,755174.0,418822.0,373161.0,289465.0,747117.0,26846.0,654636.0,395766.0,475447.0,415858.0,907736.0,492369.0,39180.0,291868.0,517798.0,13996.0,555592.0,271356.0,330906.0,421018.0,945107.0,631932.0,110685.0,314192.0,83581.0,289398.0,181332.0,98931.0,53450.0,56559.0,42872.0,483167.0,168503.0,97995.0,132043.0,2545.0,8672.0,128405.0,135.0,0.0
2021-02-18,335338.0,1171687.0,3513458.0,803158.0,563976.0,610056.0,2579584.0,198481.0,364457.0,151713.0,1849736.0,1568881.0,122859.0,952133.0,72399.0,834923.0,758450.0,420094.0,374148.0,289962.0,748207.0,26906.0,655396.0,396800.0,476360.0,416476.0,911033.0,495044.0,39301.0,291962.0,518605.0,14149.0,557896.0,271903.0,331502.0,421846.0,947389.0,633131.0,110871.0,314445.0,83852.0,289532.0,181739.0,99064.0,53531.0,56768.0,43090.0,484365.0,168783.0,98211.0,132121.0,2558.0,8674.0,128760.0,135.0,0.0
2021-02-19,336184.0,1173897.0,3521349.0,805037.0,565794.0,610974.0,2585482.0,198949.0,365314.0,152190.0,1856419.0,1577454.0,123145.0,955724.0,72767.0,838126.0,761496.0,421327.0,375156.0,290399.0,749512.0,26962.0,656433.0,398665.0,477355.0,417345.0,913825.0,497937.0,39461.0,293869.0,519441.0,14251.0,559930.0,273101.0,331747.0,422287.0,949695.0,634539.0,111018.0,314713.0,84181.0,289892.0,182050.0,99183.0,53683.0,56979.0,43224.0,485212.0,169084.0,98465.0,132239.0,2575.0,8684.0,129055.0,135.0,0.0
2021-02-20,336819.0,1175781.0,3527411.0,807163.0,567764.0,611789.0,2590989.0,199162.0,366091.0,152711.0,1863699.0,1585692.0,123145.0,958998.0,73161.0,841315.0,764374.0,422240.0,375919.0,290742.0,750628.0,27011.0,657848.0,400011.0,478225.0,418318.0,916378.0,501277.0,39553.0,294010.0,519922.0,14359.0,561812.0,273101.0,332225.0,422287.0,952306.0,635359.0,111165.0,315230.0,84531.0,290242.0,182475.0,99258.0,53683.0,56979.0,43367.0,485986.0,169229.0,98681.0,132450.0,2575.0,8685.0,129364.0,135.0,0.0
2021-02-21,336945.0,1177301.0,3532057.0,808247.0,569284.0,612240.0,2597379.0,199362.0,366792.0,152818.0,1868764.0,1591929.0,123145.0,960697.0,73413.0,843395.0,766405.0,423208.0,376537.0,291024.0,751663.0,27075.0,658730.0,400952.0,479104.0,419354.0,918174.0,504149.0,39648.0,294010.0,520226.0,14493.0,564115.0,273101.0,332640.0,424176.0,953767.0,635369.0,111304.0,315514.0,84732.0,290632.0,182789.0,99307.0,53795.0,56979.0,43497.0,486843.0,169229.0,98779.0,132699.0,2575.0,8689.0,129616.0,143.0,0.0
